borough,lighting,lighting_norm,visibility,visibility_norm,connectivity,connectivity_norm,enclosure,enclosure_norm,public_transport_proximity_m,public_transport_proximity_m_norm,dominant_land_use_score,dominant_land_use_score_norm,pedestrian_priority_score,pedestrian_priority_score_norm,risk_score,location_id
"London Borough of Islington, London, UK",6.401460055811994,0.039178914583700056,0.7531,0.6721986192246415,14,0.7857142857142857,0.3448958628844009,0.3036016233296094,2.34,0.00349488710959892,0.3092,0.3092,0.53,0.4904458598726115,0.4714499007860798,ISL_16611_-27239
"London Borough of Islington, London, UK",1.5389814969167972,0.009419042544654267,0.736,0.6494954859267127,14,0.7857142857142857,0.2793050580417179,0.24586397852518743,15.76,0.02831043473437009,0.319,0.319,0.53,0.4904458598726115,0.4794766731921711,ISL_16624_-27238
"London Borough of Islington, London, UK",0.0,0.0,0.7922,0.7241104620286777,16,0.9285714285714286,0.2135246479956824,0.18795942987028683,96.83,0.17822075112335659,0.5,0.5,0.5925,0.6496815286624205,0.40309985560178846,ISL_16636_-27225
"London Borough of Islington, London, UK",0.0,0.0,0.8119,0.7502655337227827,14,0.7857142857142857,0.1470358952099517,0.12943134806005435,90.53,0.16657112742469352,0.4126,0.4126,0.53,0.4904458598726115,0.46955805187928995,ISL_16629_-27230
"London Borough of Islington, London, UK",0.0,0.0,0.7657,0.6889272437599576,11,0.5714285714285714,0.1932893182822408,0.17014686784581895,128.09,0.23602507442815143,0.4149,0.4149,0.5925,0.6496815286624205,0.5192754988841022,ISL_16636_-27233
"London Borough of Islington, London, UK",0.0,0.0,0.7908,0.7222517259691981,14,0.7857142857142857,0.2235147713613746,0.19675343988166172,109.07,0.20085430573790194,0.4725,0.4725,0.53,0.4904458598726115,0.4985192706169882,ISL_16640_-27230
"London Borough of Islington, London, UK",5.943590145445364,0.036376609179573756,0.657,0.5446096654275093,9,0.42857142857142855,0.5088288844950131,0.447907011808541,117.58,0.2165905434641913,0.2827,0.2827,0.6525,0.8025477707006369,0.6183483049443239,ISL_16636_-27241
"London Borough of Islington, London, UK",0.0,0.0,0.7003,0.6020977164099841,13,0.7142857142857143,0.3657490157525307,0.32195803679701795,81.39,0.1496699273285379,0.338,0.338,0.53,0.4904458598726115,0.5796207705783955,ISL_16633_-27238
"London Borough of Islington, London, UK",5.379607486414865,0.03292486094835853,0.6949,0.5949283058948486,13,0.7142857142857143,0.3335503293442156,0.2936144858454602,106.82,0.19669372584552228,0.3042,0.3042,0.5625,0.5732484076433121,0.5616381523659083,ISL_16640_-27239
"London Borough of Islington, London, UK",0.0,0.0,0.7793,0.7069835369091875,14,0.7857142857142857,0.2225396488459576,0.19589506838323328,120.01,0.22108396974796132,0.4733,0.4733,0.5925,0.6496815286624205,0.46191786453139444,ISL_16662_-27235
"London Borough of Islington, London, UK",0.0,0.0,0.8471,0.7969994689325544,16,0.9285714285714286,0.088384673345233,0.07780241282297981,127.95,0.23576619390151446,0.5,0.5,0.57,0.592356687898089,0.39768428318696847,ISL_16658_-27231
"London Borough of Islington, London, UK",0.0,0.0,0.7572,0.6776420605416887,10,0.5,0.3309018776644396,0.2912831321940552,66.72,0.12254294643022245,0.4421,0.4421,0.6075,0.6878980891719746,0.5057485490933169,ISL_16658_-27238
"London Borough of Islington, London, UK",0.0,0.0,0.794,0.7265002655337228,14,0.7857142857142857,0.1244200315787798,0.10952327246296835,68.38,0.12561252981748922,0.4431,0.4431,0.53,0.4904458598726115,0.44421779902664005,ISL_16650_-27234
"London Borough of Islington, London, UK",0.0,0.0,0.8209,0.7622145512480084,10,0.5,0.2724053727363202,0.23979038969850935,120.39,0.22178664546311877,0.5,0.5,0.57,0.592356687898089,0.5338848547927327,ISL_16658_-27224
"London Borough of Islington, London, UK",0.0,0.0,0.8197,0.7606213489113117,14,0.7857142857142857,0.1765761138684335,0.15543472851009082,178.12,0.3285378797684869,0.5,0.5,0.5925,0.6496815286624205,0.4806322353027547,ISL_16662_-27227
"London Borough of Islington, London, UK",0.0,0.0,0.8471,0.7969994689325544,16,0.9285714285714286,0.088384673345233,0.07780241282297981,127.95,0.23576619390151446,0.5,0.5,0.57,0.592356687898089,0.39768428318696847,ISL_16658_-27231
"London Borough of Islington, London, UK",0.0,0.0,0.8147,0.7539830058417418,14,0.7857142857142857,0.1128997525528065,0.0993823116980437,78.16,0.1436971837496995,0.5,0.5,0.53,0.4904458598726115,0.432081320893465,ISL_16650_-27227
"London Borough of Islington, London, UK",0.0,0.0,0.8197,0.7606213489113117,14,0.7857142857142857,0.1765761138684335,0.15543472851009082,178.12,0.3285378797684869,0.5,0.5,0.5925,0.6496815286624205,0.4806322353027547,ISL_16662_-27227
"London Borough of Islington, London, UK",0.0,0.0,0.7793,0.7069835369091875,14,0.7857142857142857,0.2225396488459575,0.1958950683832332,120.01,0.22108396974796132,0.4733,0.4733,0.5925,0.6496815286624205,0.46191786453139444,ISL_16662_-27235
"London Borough of Islington, London, UK",0.0,0.0,0.7924,0.7243759957514604,14,0.7857142857142857,0.2307535305730365,0.20312550543551652,141.33,0.26050777566153227,0.5,0.5,0.53,0.4904458598726115,0.5206416559368664,ISL_16667_-27230
"London Borough of Islington, London, UK",0.0,0.0,0.7761,0.7027349973446628,8,0.35714285714285715,0.2056300192038651,0.18101002173086894,19.14,0.03456055030603377,0.4602,0.4602,0.6925,0.9044585987261147,0.38845069533507737,ISL_16678_-27235
"London Borough of Islington, London, UK",0.0,0.0,0.7792,0.7068507700477961,10,0.5,0.206505291510227,0.1817804980446309,60.24,0.11056047634016902,0.4653,0.4653,0.6075,0.6878980891719746,0.45683352308893016,ISL_16674_-27236
"London Borough of Islington, London, UK",0.0,0.0,0.7658,0.6890600106213489,12,0.6428571428571429,0.3091579634527476,0.2721426078717264,75.43,0.13864901348027886,0.4876,0.4876,0.53,0.4904458598726115,0.526453707722798,ISL_16679_-27227
"London Borough of Islington, London, UK",0.0,0.0,0.69,0.5884227296866701,12,0.6428571428571429,0.3769525160808541,0.3318201466472392,153.21,0.2824756374932969,0.4646,0.4646,0.5925,0.6496815286624205,0.5843618169817485,ISL_16704_-27225
"London Borough of Islington, London, UK",0.0,0.0,0.6486,0.5334572490706319,12,0.6428571428571429,0.3407437687303863,0.2999466576978566,131.58,0.24247859612788705,0.4935,0.4935,0.5925,0.6496815286624205,0.562436139986868,ISL_16699_-27226
"London Borough of Islington, London, UK",0.0,0.0,0.654,0.5406266595857674,12,0.6428571428571429,0.3783994999286068,0.333093883715105,189.47,0.3495256938922688,0.4623,0.4623,0.5925,0.6496815286624205,0.624251791449158,ISL_16705_-27229
"London Borough of Islington, London, UK",12.340888069585043,0.07553005023069624,0.7016,0.6038236856080722,14,0.7857142857142857,0.2737298870357151,0.24095632044658083,38.8,0.07091477283233787,0.4227,0.4227,0.5775,0.6114649681528663,0.42176465130125534,ISL_16709_-27216
"London Borough of Islington, London, UK",7.396109337666151,0.04526647568925155,0.7076,0.6117896972915561,14,0.7857142857142857,0.3283408298299261,0.28902871756153264,48.24,0.08837071691414412,0.4769,0.4769,0.6075,0.6878980891719746,0.4205187826091202,ISL_16713_-27214
"London Borough of Islington, London, UK",14.516132097180684,0.08884321616672317,0.6944,0.5942644715878916,14,0.7857142857142857,0.2912576990427317,0.25638553474402825,0.98,0.0009800477079827661,0.5023,0.5023,0.6075,0.6878980891719746,0.35317084612032723,ISL_16709_-27212
"London Borough of Islington, London, UK",6.555212282926294,0.040119925746879254,0.7006,0.6024960169941582,14,0.7857142857142857,0.3146076725938142,0.27693982558279123,30.28,0.05516004363986021,0.5285,0.5285,0.5925,0.6496815286624205,0.40739802524707586,ISL_16712_-27211
"London Borough of Islington, London, UK",0.0,0.0,0.7898,0.7209240573552841,12,0.6428571428571429,0.0973226826910046,0.08567027799253388,94.39,0.17370883337339818,0.3884,0.3884,0.53,0.4904458598726115,0.49903738519692037,ISL_16703_-27201
"London Borough of Islington, London, UK",6.205224815114533,0.03797789424356416,0.7503,0.6684811471056824,12,0.6428571428571429,0.2815340409711313,0.24782608624687594,67.42,0.12383734906340724,0.4947,0.4947,0.53,0.4904458598726115,0.5000173438470068,ISL_16703_-27209
"London Borough of Islington, London, UK",3.485283990026101,0.02133101551124953,0.7579,0.6785714285714286,12,0.6428571428571429,0.1949206506564224,0.17158288146700199,2.83,0.00440096895282827,0.3528,0.3528,0.6075,0.6878980891719746,0.398170905663346,ISL_16695_-27204
"London Borough of Islington, London, UK",3.485283990026101,0.02133101551124953,0.7579,0.6785714285714286,12,0.6428571428571429,0.1949206506564224,0.17158288146700199,2.83,0.00440096895282827,0.3528,0.3528,0.6075,0.6878980891719746,0.398170905663346,ISL_16695_-27204
"London Borough of Islington, London, UK",0.0,0.0,0.7189,0.6267923526287839,12,0.6428571428571429,0.2856469442697883,0.2514465533282352,37.61,0.06871428835592373,0.3428,0.3428,0.4475,0.2802547770700637,0.5947808295780146,ISL_16688_-27203
"London Borough of Islington, London, UK",0.8199953841002212,0.005018625256205835,0.7112,0.6165693043016464,12,0.6428571428571429,0.3113379181649581,0.27406155750445643,61.79,0.1134266535993639,0.3167,0.3167,0.5475,0.535031847133758,0.5495162677000544,ISL_16691_-27196
"London Borough of Islington, London, UK",0.8259727363523418,0.005055208499915979,0.7647,0.6875995751460436,16,0.9285714285714286,0.209345560496927,0.1842807027958369,235.94,0.43545553726955016,0.4975,0.4975,0.5775,0.6114649681528663,0.5321941453092282,ISL_16675_-27188
"London Borough of Islington, London, UK",0.6512144007623552,0.003985633458726224,0.7899,0.7210568242166756,14,0.7857142857142857,0.1769043962644673,0.15572370579011058,175.66,0.32398897908615176,0.5278,0.5278,0.5925,0.6496815286624205,0.47948866223072384,ISL_16670_-27205
"London Borough of Islington, London, UK",3.8221375586670847,0.023392663491231435,0.8049,0.740971853425385,14,0.7857142857142857,0.0942703874773374,0.08298343282715377,239.37,0.4417981101721556,0.5219,0.5219,0.53,0.4904458598726115,0.5466621590895884,ISL_16670_-27198
"London Borough of Islington, London, UK",1.6522644295366862,0.01011236911425085,0.7977,0.7314126394052044,13,0.7142857142857143,0.1986338596708559,0.17485150949610073,182.95,0.3374692579374619,0.4739,0.4739,0.5475,0.535031847133758,0.546535975115988,ISL_16675_-27199
"London Borough of Islington, London, UK",5.99517523201264,0.03669232585714283,0.7397,0.6544078597981944,13,0.7142857142857143,0.1394585608315425,0.12276124480466291,331.01,0.6112539063222323,0.5495,0.5495,0.57,0.592356687898089,0.6231254580384327,ISL_16661_-27193
"London Borough of Islington, London, UK",4.753982560191371,0.029095842984919133,0.7864,0.7164099840679766,14,0.7857142857142857,0.2669031755966871,0.2349469683553196,295.89,0.5463118770687329,0.5668,0.5668,0.5475,0.535031847133758,0.6185644636111763,ISL_16664_-27196
"London Borough of Islington, London, UK",0.6739327432111119,0.004124676737997329,0.7732,0.6988847583643123,13,0.7142857142857143,0.2633718290108883,0.2318384284412084,235.77,0.4351411823443482,0.5283,0.5283,0.57,0.592356687898089,0.5872815145976109,ISL_16659_-27202
"London Borough of Islington, London, UK",2.620046986496704,0.01603549755747314,0.7514,0.6699415825809877,14,0.7857142857142857,0.2030094920998599,0.17870324925728356,299.54,0.5530612622274821,0.4953,0.4953,0.5475,0.535031847133758,0.6335596873429508,ISL_16657_-27194
"London Borough of Islington, London, UK",8.125902263720318,0.049733034015692276,0.7579,0.6785714285714286,12,0.6428571428571429,0.2864021182755509,0.25211131066144415,117.61,0.21664601786275633,0.4314,0.4314,0.5925,0.6496815286624205,0.49987526795290255,ISL_16719_-27216
"London Borough of Islington, London, UK",9.073574571994326,0.05553308151977619,0.7699,0.6945034519383962,12,0.6428571428571429,0.2261453816946904,0.199069088323667,97.25,0.17899739270326745,0.3735,0.3735,0.5475,0.535031847133758,0.5081023074241533,ISL_16719_-27219
"London Borough of Islington, London, UK",4.785275411549377,0.029287364909565464,0.7449,0.661311736590547,12,0.6428571428571429,0.3144008344961975,0.2767577521253781,96.17,0.17700031435492522,0.3494,0.3494,0.6075,0.6878980891719746,0.5066251858758665,ISL_16716_-27217
"London Borough of Islington, London, UK",1.1700960886660636,0.007161349803463588,0.7962,0.7294211364843335,12,0.6428571428571429,0.1472485937348409,0.1296185802781973,156.46,0.28848536400451197,0.4463,0.4463,0.6525,0.8025477707006369,0.45206387895627537,ISL_16722_-27185
"London Borough of Islington, London, UK",2.463544110908435,0.015077651575257062,0.7953,0.7282262347318109,12,0.6428571428571429,0.224971205255733,0.19803549554594693,236.7,0.43686088869986506,0.2654,0.2654,0.585,0.6305732484076433,0.6233100955256573,ISL_16717_-27191
"London Borough of Islington, London, UK",0.0,0.0,0.7879,0.7184014869888476,12,0.6428571428571429,0.1341380083721004,0.11807771989894845,224.93,0.4150964329961723,0.4375,0.4375,0.585,0.6305732484076433,0.5629722409741089,ISL_16720_-27193
"London Borough of Islington, London, UK",0.0,0.0,0.7579,0.6785714285714286,12,0.6428571428571429,0.0277259865300443,0.02440636558681392,143.12,0.26381774810924763,0.5376,0.5376,0.5925,0.6496815286624205,0.4503829529606064,ISL_16722_-27212
"London Borough of Islington, London, UK",0.0,0.0,0.741,0.6561338289962825,12,0.6428571428571429,0.2747015875187305,0.24181167963113712,187.9,0.3466225337006972,0.4723,0.4723,0.5925,0.6496815286624205,0.5700966773860433,ISL_16725_-27204
"London Borough of Islington, London, UK",0.0,0.0,0.7852,0.7148167817312798,12,0.6428571428571429,0.245532982233942,0.21613541943867848,184.04,0.33948482775199246,0.5201,0.5201,0.5925,0.6496815286624205,0.5377478116111625,ISL_16726_-27208
"London Borough of Islington, London, UK",4.870445858710082,0.029808634377041898,0.721,0.6295804567180031,10,0.5,0.3410102931090084,0.300181271222443,4.92,0.008265685386194271,0.4483,0.4483,0.5625,0.5732484076433121,0.48938879751624315,ISL_16589_-27246
"London Borough of Islington, London, UK",0.0,0.0,0.7219,0.6307753584705257,7,0.2857142857142857,0.2572677577318667,0.22646519510134738,38.69,0.07071136670426598,0.3851,0.3851,0.5025,0.4203821656050954,0.6083914228547419,ISL_16584_-27249
"London Borough of Islington, London, UK",0.0,0.0,0.4689,0.2948751991502921,7,0.2857142857142857,0.496442221775439,0.437003399112672,2.86,0.004456443351393332,0.5259,0.5259,0.5025,0.4203821656050954,0.6822816153094763,ISL_16563_-27264
"London Borough of Islington, London, UK",2.890120180017453,0.017688428996245408,0.5389,0.3878120021242698,5,0.14285714285714285,0.2029275142808876,0.17863108660879926,65.42,0.12013905582573643,0.541,0.541,0.5075,0.4331210191082801,0.6509650846998339,ISL_16557_-27261
"London Borough of Islington, London, UK",0.0,0.0,0.631,0.5100902814657462,6,0.21428571428571427,0.0528545836060048,0.046526326088672215,80.61,0.14822759296584626,0.7807,0.7807,0.5025,0.4203821656050954,0.5469998993212458,ISL_16584_-27274
"London Borough of Islington, London, UK",2.4699074991810006,0.015116597478757219,0.6159,0.4900424853956452,7,0.2857142857142857,0.0260637525841497,0.022943150226366612,90.58,0.16666358475563528,0.7925,0.7925,0.53,0.4904458598726115,0.5079570736130362,ISL_16583_-27275
"London Borough of Islington, London, UK",0.0,0.0,0.5193,0.36178969729155597,10,0.5,0.5425680773215562,0.4776066249796113,37.65,0.06878825422067715,0.5627,0.5627,0.525,0.4777070063694268,0.6413658406210019,ISL_16480_-27145
"London Borough of Islington, London, UK",0.0,0.0,0.4675,0.2930164630908126,10,0.5,0.5205649466824832,0.4582379201059462,31.9,0.05815566116237357,0.5545,0.5545,0.4775,0.3566878980891719,0.6829377064091071,ISL_16485_-27147
"London Borough of Islington, London, UK",0.0,0.0,0.4877,0.3198353690918747,13,0.7142857142857143,0.508902847023076,0.4479721188335939,8.95,0.015717746260100963,0.5882,0.5882,0.53,0.4904458598726115,0.5654151427957618,ISL_16478_-27137
"London Borough of Islington, London, UK",0.0,0.0,0.4665,0.2916887944768986,16,0.9285714285714286,0.4160556694752124,0.366241495597467,76.58,0.14077553209193958,0.5787,0.5787,0.5625,0.5732484076433121,0.5349432848338453,ISL_16475_-27147
"London Borough of Islington, London, UK",0.0,0.0,0.4838,0.3146574614976102,11,0.5714285714285714,0.6004463921799611,0.5285551930477751,104.33,0.19208935076462214,0.6299,0.6299,0.53,0.4904458598726115,0.688561658759962,ISL_16468_-27142
"London Borough of Islington, London, UK",0.0,0.0,0.533,0.3799787573021774,13,0.7142857142857143,0.507895287855413,0.447085194309928,64.62,0.11865973853066811,0.603,0.603,0.53,0.4904458598726115,0.5951989700478965,ISL_16477_-27144
"London Borough of Islington, London, UK",0.0,0.0,0.7376,0.6516197557089751,7,0.2857142857142857,0.0,0.0,253.01,0.46702047005307057,0.3087,0.3087,0.6075,0.6878980891719746,0.6441084798295694,ISL_16473_-27097
"London Borough of Islington, London, UK",1.4698406443854777,0.00899587915193586,0.6024,0.4721189591078067,10,0.5,0.2295365903182362,0.20205426893600434,190.21,0.350894062390207,0.4066,0.4066,0.57,0.592356687898089,0.6527609693877913,ISL_16475_-27091
"London Borough of Islington, London, UK",0.0,0.0,0.7732,0.6988847583643123,11,0.5714285714285714,0.0923716660037817,0.08131204449329164,198.78,0.3667412489136264,0.2114,0.2114,0.5475,0.535031847133758,0.6234147648543161,ISL_16478_-27098
"London Borough of Islington, London, UK",0.0,0.0,0.5933,0.46003717472118966,11,0.5714285714285714,0.3854179142899031,0.3392719862167392,104.23,0.1919044361027386,0.4724,0.4724,0.5475,0.535031847133758,0.6202332978921695,ISL_16487_-27102
"London Borough of Islington, London, UK",0.0,0.0,0.7053,0.6087360594795539,11,0.5714285714285714,0.1077972664071148,0.09489074411618474,133.82,0.24662068455407832,0.3655,0.3655,0.5475,0.535031847133758,0.5619437966423775,ISL_16483_-27101
"London Borough of Islington, London, UK",2.440165865178118,0.014934569483890539,0.5743,0.4348114710568243,8,0.35714285714285715,0.4157854037891206,0.3660035887106127,83.37,0.153331237633832,0.4687,0.4687,0.53,0.4904458598726115,0.667860491730513,ISL_16492_-27091
"London Borough of Islington, London, UK",0.0,0.0,0.6084,0.48008497079129053,9,0.42857142857142855,0.3474347286047043,0.3058365117033165,138.89,0.2559958579115738,0.3896,0.3896,0.57,0.592356687898089,0.6623442862860155,ISL_16487_-27096
